id_venta,producto,precio,cantidad,fecha_venta,categoria
1803,Microondas,122.22,11,2024-04-16,Electrodomésticos
1864,Aspiradora,54.94,3,2024-04-16,Electrodomésticos
2019,Proyector,41.79,7,2024-04-16,Electrónica
2151,Parlantes Bluetooth,83.34,7,2024-04-16,Electrónica
2610,Consola De Videojuegos,49.74,9,2024-04-16,Electrónica
2615,Auriculares,46.72,11,2024-04-16,Electrónica
2715,Auriculares,100.58,7,2024-04-16,Electrónica
1,Lámpara De Mesa,82.25,8,2024-04-17,Decoración
138,Rincón De Plantas,38.89,2,2024-04-17,Decoración
1009,Batidora,119.03,8,2024-04-17,Electrodomésticos
1118,Cafetera,67.0,11,2024-04-17,Electrodomésticos
1190,Plancha De Vapor,29.68,1,2024-04-17,Electrodomésticos
1253,Microondas,65.99,8,2024-04-17,Electrodomésticos
1521,Freidora Eléctrica,89.52,10,2024-04-17,Electrodomésticos
1532,Heladera,29.17,2,2024-04-17,Electrodomésticos
2368,Smartwatch,70.23,5,2024-04-17,Electrónica
925,Alfombra,52.55,11,2024-04-18,Decoración
1316,Secadora,110.21,11,2024-04-18,Electrodomésticos
1590,Plancha De Vapor,60.38,4,2024-04-18,Electrodomésticos
1914,Aspiradora,92.52,1,2024-04-18,Electrodomésticos
2134,Tablet,43.2,4,2024-04-18,Electrónica
548,Rincón De Plantas,32.26,8,2024-04-19,Decoración
905,Alfombra,112.82,9,2024-04-19,Decoración
1224,Aspiradora,110.58,4,2024-04-19,Electrodomésticos
1459,Batidora,66.73,8,2024-04-19,Electrodomésticos
1943,Microondas,82.6,10,2024-04-19,Electrodomésticos
2095,Auriculares,117.6,3,2024-04-19,Electrónica
2375,Auriculares,73.7,10,2024-04-19,Electrónica
198,Rincón De Plantas,115.15,11,2024-04-20,Decoración
833,Espejo Decorativo,119.87,10,2024-04-20,Decoración
1425,Lavadora,118.77,8,2024-04-20,Electrodomésticos
1680,Plancha De Vapor,110.3,9,2024-04-20,Electrodomésticos
1701,Freidora Eléctrica,87.64,7,2024-04-20,Electrodomésticos
2176,Laptop,36.36,7,2024-04-20,Electrónica
2413,Smartphone,76.69,3,2024-04-20,Electrónica
2844,Tablet,53.22,7,2024-04-20,Electrónica
249,Lámpara De Mesa,95.05,1,2024-04-21,Decoración
452,Cuadro Decorativo,119.07,12,2024-04-21,Decoración
563,Espejo Decorativo,65.35,10,2024-04-21,Decoración
934,Jarrón Decorativo,96.24,11,2024-04-21,Decoración
1193,Microondas,90.55,4,2024-04-21,Electrodomésticos
1230,Plancha De Vapor,90.85,2,2024-04-21,Electrodomésticos
1307,Horno Eléctrico,85.42,11,2024-04-21,Electrodomésticos
2212,Televisor,38.98,11,2024-04-21,Electrónica
2369,Proyector,87.64,2,2024-04-21,Electrónica
2523,Smartphone,56.73,1,2024-04-21,Electrónica
2611,Parlantes Bluetooth,48.89,12,2024-04-21,Electrónica
281,Lámpara De Mesa,42.17,8,2024-04-22,Decoración
305,Alfombra,91.25,2,2024-04-22,Decoración
422,Cuadro Decorativo,47.37,9,2024-04-22,Decoración
538,Rincón De Plantas,119.89,4,2024-04-22,Decoración
741,Lámpara De Mesa,98.0,12,2024-04-22,Decoración
1010,Plancha De Vapor,37.94,8,2024-04-22,Electrodomésticos
1203,Microondas,96.53,1,2024-04-22,Electrodomésticos
1841,Freidora Eléctrica,58.26,2,2024-04-22,Electrodomésticos
2887,Cámara Digital,118.02,1,2024-04-22,Electrónica
209,Lámpara De Mesa,97.04,12,2024-04-23,Decoración
299,Lámpara De Mesa,119.55,3,2024-04-23,Decoración
1477,Horno Eléctrico,118.26,11,2024-04-23,Electrodomésticos
1952,Heladera,115.09,2,2024-04-23,Electrodomésticos
2214,Tablet,81.56,8,2024-04-23,Electrónica
2993,Auriculares,38.79,7,2024-04-23,Electrónica
434,Jarrón Decorativo,39.89,2,2024-04-24,Decoración
945,Alfombra,60.74,12,2024-04-24,Decoración
1057,Horno Eléctrico,30.51,3,2024-04-24,Electrodomésticos
1320,Plancha De Vapor,73.95,4,2024-04-24,Electrodomésticos
2227,Cámara Digital,46.25,8,2024-04-24,Electrónica
2312,Televisor,108.25,8,2024-04-24,Electrónica
2565,Auriculares,49.7,3,2024-04-24,Electrónica
2962,Televisor,118.65,5,2024-04-24,Electrónica
159,Lámpara De Mesa,49.91,6,2024-04-25,Decoración
320,Adorno De Pared,37.38,6,2024-04-25,Decoración
341,Lámpara De Mesa,79.34,1,2024-04-25,Decoración
673,Espejo Decorativo,26.33,7,2024-04-25,Decoración
701,Lámpara De Mesa,95.05,3,2024-04-25,Decoración
1041,Freidora Eléctrica,89.99,6,2024-04-25,Electrodomésticos
1212,Heladera,33.95,11,2024-04-25,Electrodomésticos
1802,Heladera,27.75,11,2024-04-25,Electrodomésticos
1846,Secadora,124.29,2,2024-04-25,Electrodomésticos
2262,Televisor,48.3,2,2024-04-25,Electrónica
2713,Smartphone,28.75,9,2024-04-25,Electrónica
2827,Cámara Digital,35.99,2,2024-04-25,Electrónica
765,Alfombra,72.71,1,2024-04-26,Decoración
1119,Batidora,59.86,3,2024-04-26,Electrodomésticos
2027,Cámara Digital,69.96,10,2024-04-26,Electrónica
2088,Smartwatch,111.58,9,2024-04-26,Electrónica
2101,Parlantes Bluetooth,82.23,2,2024-04-26,Electrónica
2147,Cámara Digital,74.37,6,2024-04-26,Electrónica
2363,Smartphone,88.02,12,2024-04-26,Electrónica
2504,Auriculares,76.65,10,2024-04-26,Electrónica
2580,Consola De Videojuegos,107.55,7,2024-04-26,Electrónica
2646,Laptop,111.98,8,2024-04-26,Electrónica
51,Lámpara De Mesa,112.42,5,2024-04-27,Decoración
359,Lámpara De Mesa,72.78,7,2024-04-27,Decoración
375,Alfombra,70.93,8,2024-04-27,Decoración
537,Elementos De Cerámica,124.38,5,2024-04-27,Decoración
844,Jarrón Decorativo,61.72,7,2024-04-27,Decoración
1804,Aspiradora,43.25,7,2024-04-27,Electrodomésticos
2201,Parlantes Bluetooth,41.53,7,2024-04-27,Electrónica
2287,Cámara Digital,26.79,11,2024-04-27,Electrónica
2465,Auriculares,93.52,3,2024-04-27,Electrónica
2528,Smartwatch,54.61,1,2024-04-27,Electrónica
2559,Proyector,86.2,8,2024-04-27,Electrónica
2633,Smartphone,35.18,12,2024-04-27,Electrónica
2645,Auriculares,122.64,10,2024-04-27,Electrónica
109,Lámpara De Mesa,103.94,9,2024-04-28,Decoración
518,Rincón De Plantas,113.79,7,2024-04-28,Decoración
1277,Horno Eléctrico,41.9,4,2024-04-28,Electrodomésticos
1329,Batidora,55.84,7,2024-04-28,Electrodomésticos
1830,Plancha De Vapor,120.94,11,2024-04-28,Electrodomésticos
1964,Aspiradora,52.92,10,2024-04-28,Electrodomésticos
2877,Cámara Digital,45.1,1,2024-04-28,Electrónica
202,Cuadro Decorativo,106.72,4,2024-04-29,Decoración
294,Jarrón Decorativo,50.35,3,2024-04-29,Decoración
493,Espejo Decorativo,109.32,10,2024-04-29,Decoración
799,Lámpara De Mesa,102.9,5,2024-04-29,Decoración
1096,Secadora,115.14,10,2024-04-29,Electrodomésticos
1281,Freidora Eléctrica,60.99,12,2024-04-29,Electrodomésticos
1715,Lavadora,119.22,11,2024-04-29,Electrodomésticos
2089,Proyector,95.13,12,2024-04-29,Electrónica
2367,Cámara Digital,91.04,8,2024-04-29,Electrónica
124,Jarrón Decorativo,93.39,7,2024-04-30,Decoración
177,Elementos De Cerámica,64.17,4,2024-04-30,Decoración
255,Alfombra,68.38,7,2024-04-30,Decoración
709,Lámpara De Mesa,98.77,2,2024-04-30,Decoración
975,Alfombra,28.96,5,2024-04-30,Decoración
988,Rincón De Plantas,115.47,1,2024-04-30,Decoración
1036,Secadora,42.32,7,2024-04-30,Electrodomésticos
1205,Lavadora,42.38,6,2024-04-30,Electrodomésticos
1401,Freidora Eléctrica,122.99,7,2024-04-30,Electrodomésticos
1762,Heladera,27.82,10,2024-04-30,Electrodomésticos
2629,Proyector,94.3,1,2024-04-30,Electrónica
306,Cortinas,96.05,5,2024-05-01,Decoración
475,Alfombra,120.18,3,2024-05-01,Decoración
901,Lámpara De Mesa,39.72,2,2024-05-01,Decoración
972,Cuadro Decorativo,26.2,10,2024-05-01,Decoración
1245,Lavadora,81.58,12,2024-05-01,Electrodomésticos
1726,Secadora,101.27,7,2024-05-01,Electrodomésticos
1973,Microondas,38.03,11,2024-05-01,Electrodomésticos
2182,Televisor,105.46,11,2024-05-01,Electrónica
2926,Laptop,50.36,6,2024-05-01,Electrónica
100,Adorno De Pared,112.16,8,2024-05-02,Decoración
536,Cortinas,107.95,1,2024-05-02,Decoración
1028,Cafetera,108.44,5,2024-05-02,Electrodomésticos
1045,Lavadora,51.22,4,2024-05-02,Electrodomésticos
1152,Heladera,116.86,5,2024-05-02,Electrodomésticos
1217,Horno Eléctrico,88.92,8,2024-05-02,Electrodomésticos
1310,Plancha De Vapor,43.78,9,2024-05-02,Electrodomésticos
1842,Heladera,65.18,1,2024-05-02,Electrodomésticos
1969,Batidora,72.9,1,2024-05-02,Electrodomésticos
2191,Parlantes Bluetooth,124.34,11,2024-05-02,Electrónica
2510,Consola De Videojuegos,70.04,12,2024-05-02,Electrónica
2621,Parlantes Bluetooth,119.91,9,2024-05-02,Electrónica
2775,Auriculares,104.06,11,2024-05-02,Electrónica
2988,Smartwatch,100.8,4,2024-05-02,Electrónica
220,Adorno De Pared,55.36,9,2024-05-03,Decoración
819,Lámpara De Mesa,122.57,6,2024-05-03,Decoración
1004,Aspiradora,107.0,8,2024-05-03,Electrodomésticos
1439,Batidora,71.74,9,2024-05-03,Electrodomésticos
1819,Batidora,87.56,9,2024-05-03,Electrodomésticos
2404,Auriculares,102.65,4,2024-05-03,Electrónica
2435,Auriculares,39.55,3,2024-05-03,Electrónica
2463,Smartphone,67.59,2,2024-05-03,Electrónica
2985,Auriculares,58.92,3,2024-05-03,Electrónica
16,Cortinas,32.47,5,2024-05-04,Decoración
342,Cuadro Decorativo,61.9,5,2024-05-04,Decoración
806,Cortinas,119.32,9,2024-05-04,Decoración
903,Espejo Decorativo,81.45,2,2024-05-04,Decoración
1056,Secadora,109.52,10,2024-05-04,Electrodomésticos
1666,Secadora,99.75,4,2024-05-04,Electrodomésticos
1672,Heladera,63.1,12,2024-05-04,Electrodomésticos
1932,Heladera,31.46,9,2024-05-04,Electrodomésticos
311,Lámpara De Mesa,33.89,2,2024-05-05,Decoración
353,Espejo Decorativo,43.92,11,2024-05-05,Decoración
650,Adorno De Pared,43.11,4,2024-05-05,Decoración
656,Cortinas,107.26,2,2024-05-05,Decoración
1387,Horno Eléctrico,61.15,3,2024-05-05,Electrodomésticos
1484,Aspiradora,79.74,6,2024-05-05,Electrodomésticos
1845,Lavadora,119.69,5,2024-05-05,Electrodomésticos
2403,Smartphone,74.39,3,2024-05-05,Electrónica
2445,Auriculares,93.33,6,2024-05-05,Electrónica
2898,Smartwatch,108.81,10,2024-05-05,Electrónica
98,Rincón De Plantas,91.3,6,2024-05-06,Decoración
550,Adorno De Pared,98.99,8,2024-05-06,Decoración
751,Lámpara De Mesa,91.99,11,2024-05-06,Decoración
915,Alfombra,43.37,11,2024-05-06,Decoración
1304,Aspiradora,99.07,8,2024-05-06,Electrodomésticos
2211,Parlantes Bluetooth,108.16,3,2024-05-06,Electrónica
2264,Auriculares,58.19,6,2024-05-06,Electrónica
2708,Smartwatch,115.3,10,2024-05-06,Electrónica
2780,Consola De Videojuegos,65.35,6,2024-05-06,Electrónica
2801,Parlantes Bluetooth,97.22,1,2024-05-06,Electrónica
998,Rincón De Plantas,65.82,1,2024-05-07,Decoración
1748,Cafetera,61.63,3,2024-05-07,Electrodomésticos
1896,Secadora,37.22,4,2024-05-07,Electrodomésticos
1967,Horno Eléctrico,68.97,5,2024-05-07,Electrodomésticos
2415,Auriculares,35.87,5,2024-05-07,Electrónica
22,Cuadro Decorativo,122.36,6,2024-05-08,Decoración
491,Lámpara De Mesa,118.22,11,2024-05-08,Decoración
873,Espejo Decorativo,120.9,6,2024-05-08,Decoración
937,Elementos De Cerámica,121.14,2,2024-05-08,Decoración
997,Elementos De Cerámica,56.49,10,2024-05-08,Decoración
1000,Adorno De Pared,74.64,11,2024-05-08,Decoración
1146,Secadora,96.67,7,2024-05-08,Electrodomésticos
1175,Lavadora,82.41,2,2024-05-08,Electrodomésticos
1747,Horno Eléctrico,87.9,2,2024-05-08,Electrodomésticos
1970,Plancha De Vapor,113.7,5,2024-05-08,Electrodomésticos
1972,Heladera,105.49,3,2024-05-08,Electrodomésticos
2163,Smartphone,106.39,12,2024-05-08,Electrónica
14,Jarrón Decorativo,29.77,5,2024-05-09,Decoración
94,Jarrón Decorativo,34.6,1,2024-05-09,Decoración
619,Lámpara De Mesa,43.29,11,2024-05-09,Decoración
1108,Cafetera,84.64,9,2024-05-09,Electrodomésticos
1938,Cafetera,107.9,11,2024-05-09,Electrodomésticos
2473,Smartphone,75.13,12,2024-05-09,Electrónica
2840,Consola De Videojuegos,69.43,3,2024-05-09,Electrónica
2974,Auriculares,79.28,2,2024-05-09,Electrónica
1151,Freidora Eléctrica,75.33,11,2024-05-10,Electrodomésticos
1658,Cafetera,94.79,12,2024-05-10,Electrodomésticos
2131,Parlantes Bluetooth,98.97,7,2024-05-10,Electrónica
2333,Smartphone,109.48,5,2024-05-10,Electrónica
2649,Proyector,44.93,5,2024-05-10,Electrónica
2679,Proyector,48.62,1,2024-05-10,Electrónica
2941,Parlantes Bluetooth,36.25,4,2024-05-10,Electrónica
219,Lámpara De Mesa,114.9,10,2024-05-11,Decoración
460,Adorno De Pared,93.62,6,2024-05-11,Decoración
1116,Secadora,56.24,8,2024-05-11,Electrodomésticos
1407,Horno Eléctrico,97.47,11,2024-05-11,Electrodomésticos
1468,Cafetera,111.23,2,2024-05-11,Electrodomésticos
2364,Auriculares,94.13,10,2024-05-11,Electrónica
2672,Televisor,79.54,1,2024-05-11,Electrónica
2772,Televisor,107.31,3,2024-05-11,Electrónica
495,Alfombra,90.94,12,2024-05-12,Decoración
973,Espejo Decorativo,54.84,5,2024-05-12,Decoración
1269,Batidora,46.78,5,2024-05-12,Electrodomésticos
1765,Lavadora,95.85,8,2024-05-12,Electrodomésticos
1789,Batidora,45.45,12,2024-05-12,Electrodomésticos
2860,Consola De Videojuegos,100.61,6,2024-05-12,Electrónica
2888,Smartwatch,66.44,3,2024-05-12,Electrónica
147,Elementos De Cerámica,32.0,2,2024-05-13,Decoración
1087,Horno Eléctrico,52.09,7,2024-05-13,Electrodomésticos
1103,Microondas,96.18,2,2024-05-13,Electrodomésticos
1682,Heladera,47.08,1,2024-05-13,Electrodomésticos
1966,Secadora,27.27,9,2024-05-13,Electrodomésticos
2022,Televisor,112.05,3,2024-05-13,Electrónica
2177,Cámara Digital,55.84,7,2024-05-13,Electrónica
2776,Laptop,85.59,1,2024-05-13,Electrónica
2797,Cámara Digital,53.44,11,2024-05-13,Electrónica
2875,Auriculares,55.41,10,2024-05-13,Electrónica
214,Jarrón Decorativo,83.4,6,2024-05-14,Decoración
286,Cortinas,94.53,4,2024-05-14,Decoración
609,Lámpara De Mesa,78.44,9,2024-05-14,Decoración
1122,Heladera,38.84,5,2024-05-14,Electrodomésticos
1787,Horno Eléctrico,49.02,5,2024-05-14,Electrodomésticos
1955,Lavadora,27.86,6,2024-05-14,Electrodomésticos
2213,Smartphone,30.51,9,2024-05-14,Electrónica
2635,Auriculares,96.21,11,2024-05-14,Electrónica
2956,Laptop,83.54,5,2024-05-14,Electrónica
678,Rincón De Plantas,88.93,6,2024-05-15,Decoración
1257,Horno Eléctrico,113.04,8,2024-05-15,Electrodomésticos
1540,Plancha De Vapor,47.1,3,2024-05-15,Electrodomésticos
1739,Batidora,30.74,10,2024-05-15,Electrodomésticos
1777,Horno Eléctrico,102.82,8,2024-05-15,Electrodomésticos
1778,Cafetera,112.18,12,2024-05-15,Electrodomésticos
2726,Laptop,70.78,12,2024-05-15,Electrónica
2733,Smartphone,75.31,5,2024-05-15,Electrónica
2972,Televisor,91.67,2,2024-05-15,Electrónica
660,Adorno De Pared,71.13,9,2024-05-16,Decoración
736,Cortinas,73.3,5,2024-05-16,Decoración
1606,Secadora,105.33,5,2024-05-16,Electrodomésticos
1756,Secadora,113.61,11,2024-05-16,Electrodomésticos
1823,Microondas,119.18,6,2024-05-16,Electrodomésticos
2509,Proyector,46.93,2,2024-05-16,Electrónica
2931,Parlantes Bluetooth,110.22,2,2024-05-16,Electrónica
244,Jarrón Decorativo,64.62,8,2024-05-17,Decoración
448,Rincón De Plantas,99.24,9,2024-05-17,Decoración
667,Elementos De Cerámica,45.2,9,2024-05-17,Decoración
1006,Secadora,116.9,5,2024-05-17,Electrodomésticos
1181,Freidora Eléctrica,85.03,4,2024-05-17,Electrodomésticos
1300,Plancha De Vapor,93.91,7,2024-05-17,Electrodomésticos
1773,Microondas,75.48,1,2024-05-17,Electrodomésticos
2061,Parlantes Bluetooth,81.99,8,2024-05-17,Electrónica
2609,Proyector,30.02,2,2024-05-17,Electrónica
2767,Cámara Digital,42.61,11,2024-05-17,Electrónica
2823,Smartphone,61.76,11,2024-05-17,Electrónica
2971,Parlantes Bluetooth,74.59,7,2024-05-17,Electrónica
2999,Consola De Videojuegos,52.08,4,2024-05-17,Electrónica
477,Elementos De Cerámica,81.02,1,2024-05-18,Decoración
920,Adorno De Pared,39.6,8,2024-05-18,Decoración
1066,Secadora,62.98,9,2024-05-18,Electrodomésticos
1176,Secadora,118.64,11,2024-05-18,Electrodomésticos
1708,Cafetera,30.63,11,2024-05-18,Electrodomésticos
2288,Smartwatch,42.66,11,2024-05-18,Electrónica
2289,Proyector,60.8,4,2024-05-18,Electrónica
2409,Proyector,79.11,10,2024-05-18,Electrónica
2612,Televisor,96.38,11,2024-05-18,Electrónica
2904,Tablet,93.31,3,2024-05-18,Electrónica
405,Alfombra,33.36,10,2024-05-19,Decoración
575,Alfombra,110.42,11,2024-05-19,Decoración
721,Lámpara De Mesa,74.42,5,2024-05-19,Decoración
908,Rincón De Plantas,106.89,1,2024-05-19,Decoración
1377,Horno Eléctrico,110.65,8,2024-05-19,Electrodomésticos
1667,Horno Eléctrico,108.28,8,2024-05-19,Electrodomésticos
1905,Lavadora,49.5,5,2024-05-19,Electrodomésticos
2582,Televisor,69.3,6,2024-05-19,Electrónica
2978,Smartwatch,115.44,9,2024-05-19,Electrónica
453,Espejo Decorativo,55.4,9,2024-05-20,Decoración
762,Cuadro Decorativo,65.61,9,2024-05-20,Decoración
918,Rincón De Plantas,104.95,9,2024-05-20,Decoración
976,Cortinas,114.76,11,2024-05-20,Decoración
1104,Aspiradora,76.2,5,2024-05-20,Electrodomésticos
1351,Freidora Eléctrica,69.09,2,2024-05-20,Electrodomésticos
1694,Aspiradora,79.23,9,2024-05-20,Electrodomésticos
2482,Televisor,43.31,1,2024-05-20,Electrónica
44,Jarrón Decorativo,118.28,11,2024-05-21,Decoración
54,Jarrón Decorativo,49.21,4,2024-05-21,Decoración
106,Cortinas,101.89,7,2024-05-21,Decoración
319,Lámpara De Mesa,93.24,9,2024-05-21,Decoración
414,Jarrón Decorativo,33.06,2,2024-05-21,Decoración
981,Lámpara De Mesa,83.12,9,2024-05-21,Decoración
1024,Aspiradora,35.94,11,2024-05-21,Electrodomésticos
1479,Batidora,121.07,1,2024-05-21,Electrodomésticos
1883,Microondas,34.52,10,2024-05-21,Electrodomésticos
2150,Consola De Videojuegos,66.93,5,2024-05-21,Electrónica
2432,Televisor,54.12,9,2024-05-21,Electrónica
2676,Laptop,32.36,9,2024-05-21,Electrónica
312,Cuadro Decorativo,42.77,1,2024-05-22,Decoración
425,Alfombra,45.68,10,2024-05-22,Decoración
483,Espejo Decorativo,97.74,11,2024-05-22,Decoración
527,Elementos De Cerámica,103.6,3,2024-05-22,Decoración
802,Cuadro Decorativo,27.37,5,2024-05-22,Decoración
812,Cuadro Decorativo,107.32,10,2024-05-22,Decoración
1198,Cafetera,106.65,9,2024-05-22,Electrodomésticos
1603,Microondas,112.46,6,2024-05-22,Electrodomésticos
1631,Freidora Eléctrica,111.17,5,2024-05-22,Electrodomésticos
2802,Televisor,101.58,9,2024-05-22,Electrónica
2868,Smartwatch,124.57,6,2024-05-22,Electrónica
2895,Auriculares,53.91,4,2024-05-22,Electrónica
123,Espejo Decorativo,63.56,11,2024-05-23,Decoración
672,Cuadro Decorativo,47.68,6,2024-05-23,Decoración
859,Lámpara De Mesa,76.25,4,2024-05-23,Decoración
1238,Cafetera,70.06,12,2024-05-23,Electrodomésticos
1417,Horno Eléctrico,85.81,10,2024-05-23,Electrodomésticos
2189,Proyector,100.31,3,2024-05-23,Electrónica
2678,Smartwatch,47.3,10,2024-05-23,Electrónica
465,Alfombra,76.75,2,2024-05-24,Decoración
2907,Cámara Digital,98.69,9,2024-05-24,Electrónica
476,Cortinas,71.82,11,2024-05-25,Decoración
583,Espejo Decorativo,49.09,9,2024-05-25,Decoración
738,Rincón De Plantas,29.42,11,2024-05-25,Decoración
1241,Freidora Eléctrica,96.2,6,2024-05-25,Electrodomésticos
1526,Secadora,115.5,7,2024-05-25,Electrodomésticos
2004,Tablet,123.01,11,2024-05-25,Electrónica
2092,Televisor,65.23,6,2024-05-25,Electrónica
2116,Laptop,50.25,8,2024-05-25,Electrónica
2146,Laptop,87.7,5,2024-05-25,Electrónica
2652,Televisor,74.49,4,2024-05-25,Electrónica
29,Lámpara De Mesa,70.17,12,2024-05-26,Decoración
568,Rincón De Plantas,100.45,1,2024-05-26,Decoración
782,Cuadro Decorativo,67.07,6,2024-05-26,Decoración
1025,Lavadora,119.78,9,2024-05-26,Electrodomésticos
1616,Secadora,40.43,8,2024-05-26,Electrodomésticos
1721,Freidora Eléctrica,26.06,5,2024-05-26,Electrodomésticos
2041,Parlantes Bluetooth,102.72,2,2024-05-26,Electrónica
2073,Smartphone,70.04,3,2024-05-26,Electrónica
137,Elementos De Cerámica,68.46,11,2024-05-27,Decoración
1050,Plancha De Vapor,72.33,1,2024-05-27,Electrodomésticos
1226,Secadora,89.37,10,2024-05-27,Electrodomésticos
1380,Plancha De Vapor,61.63,2,2024-05-27,Electrodomésticos
1446,Secadora,124.12,10,2024-05-27,Electrodomésticos
1543,Microondas,118.71,9,2024-05-27,Electrodomésticos
1608,Cafetera,122.82,4,2024-05-27,Electrodomésticos
1702,Heladera,77.89,2,2024-05-27,Electrodomésticos
1940,Plancha De Vapor,45.19,1,2024-05-27,Electrodomésticos
2011,Parlantes Bluetooth,27.45,7,2024-05-27,Electrónica
2876,Laptop,37.65,3,2024-05-27,Electrónica
224,Jarrón Decorativo,75.72,1,2024-05-28,Decoración
510,Adorno De Pared,79.02,5,2024-05-28,Decoración
897,Elementos De Cerámica,27.43,7,2024-05-28,Decoración
1080,Plancha De Vapor,53.1,6,2024-05-28,Electrodomésticos
1368,Cafetera,67.26,7,2024-05-28,Electrodomésticos
1613,Microondas,101.99,5,2024-05-28,Electrodomésticos
1732,Heladera,109.53,11,2024-05-28,Electrodomésticos
2067,Cámara Digital,102.63,7,2024-05-28,Electrónica
13,Espejo Decorativo,29.73,1,2024-05-29,Decoración
110,Adorno De Pared,33.01,1,2024-05-29,Decoración
784,Jarrón Decorativo,109.83,6,2024-05-29,Decoración
902,Cuadro Decorativo,111.22,9,2024-05-29,Decoración
1275,Lavadora,82.49,11,2024-05-29,Electrodomésticos
1478,Cafetera,121.9,2,2024-05-29,Electrodomésticos
1719,Batidora,106.81,10,2024-05-29,Electrodomésticos
2125,Auriculares,33.47,2,2024-05-29,Electrónica
2251,Parlantes Bluetooth,51.27,8,2024-05-29,Electrónica
2847,Cámara Digital,122.31,4,2024-05-29,Electrónica
82,Cuadro Decorativo,47.42,5,2024-05-30,Decoración
111,Lámpara De Mesa,38.65,12,2024-05-30,Decoración
432,Cuadro Decorativo,77.42,12,2024-05-30,Decoración
1632,Heladera,120.78,8,2024-05-30,Electrodomésticos
166,Cortinas,105.06,8,2024-05-31,Decoración
482,Cuadro Decorativo,54.21,7,2024-05-31,Decoración
995,Alfombra,109.03,10,2024-05-31,Decoración
1343,Microondas,106.86,12,2024-05-31,Electrodomésticos
1418,Cafetera,91.72,12,2024-05-31,Electrodomésticos
2659,Proyector,75.9,3,2024-05-31,Electrónica
2745,Auriculares,70.62,7,2024-05-31,Electrónica
2842,Televisor,38.35,5,2024-05-31,Electrónica
2995,Laptop,119.04,6,2024-05-31,Electrónica
376,Cortinas,106.27,2,2024-06-01,Decoración
530,Adorno De Pared,82.65,5,2024-06-01,Decoración
1040,Plancha De Vapor,49.22,2,2024-06-01,Electrodomésticos
1929,Batidora,92.87,10,2024-06-01,Electrodomésticos
2481,Parlantes Bluetooth,79.7,8,2024-06-01,Electrónica
2929,Proyector,115.45,7,2024-06-01,Electrónica
160,Adorno De Pared,33.27,12,2024-06-02,Decoración
253,Espejo Decorativo,92.77,5,2024-06-02,Decoración
334,Jarrón Decorativo,84.95,12,2024-06-02,Decoración
378,Rincón De Plantas,37.9,10,2024-06-02,Decoración
459,Lámpara De Mesa,101.54,4,2024-06-02,Decoración
524,Jarrón Decorativo,40.32,4,2024-06-02,Decoración
1003,Microondas,84.24,9,2024-06-02,Electrodomésticos
1051,Freidora Eléctrica,82.08,8,2024-06-02,Electrodomésticos
1076,Secadora,77.29,4,2024-06-02,Electrodomésticos
1476,Secadora,73.14,6,2024-06-02,Electrodomésticos
1552,Heladera,54.63,5,2024-06-02,Electrodomésticos
1602,Heladera,48.35,9,2024-06-02,Electrodomésticos
1664,Aspiradora,69.63,12,2024-06-02,Electrodomésticos
1822,Heladera,56.36,12,2024-06-02,Electrodomésticos
2046,Laptop,34.09,6,2024-06-02,Electrónica
2126,Laptop,107.26,4,2024-06-02,Electrónica
1082,Heladera,107.48,12,2024-06-03,Electrodomésticos
1327,Horno Eléctrico,75.85,2,2024-06-03,Electrodomésticos
1370,Plancha De Vapor,115.6,10,2024-06-03,Electrodomésticos
1923,Microondas,97.54,4,2024-06-03,Electrodomésticos
2055,Auriculares,104.83,9,2024-06-03,Electrónica
2207,Cámara Digital,110.08,4,2024-06-03,Electrónica
992,Cuadro Decorativo,52.42,3,2024-06-04,Decoración
1063,Microondas,108.39,12,2024-06-04,Electrodomésticos
1518,Cafetera,46.7,2,2024-06-04,Electrodomésticos
1563,Microondas,111.61,2,2024-06-04,Electrodomésticos
2017,Cámara Digital,54.04,8,2024-06-04,Electrónica
2468,Smartwatch,54.55,11,2024-06-04,Electrónica
2807,Cámara Digital,44.43,6,2024-06-04,Electrónica
433,Espejo Decorativo,86.28,10,2024-06-05,Decoración
1199,Batidora,58.03,10,2024-06-05,Electrodomésticos
1227,Horno Eléctrico,49.61,2,2024-06-05,Electrodomésticos
1334,Aspiradora,43.21,7,2024-06-05,Electrodomésticos
1347,Horno Eléctrico,94.85,7,2024-06-05,Electrodomésticos
1382,Microondas,94.28,9,2024-06-05,Electrodomésticos
740,Adorno De Pared,103.19,9,2024-06-06,Decoración
766,Cortinas,90.1,8,2024-06-06,Decoración
890,Adorno De Pared,91.85,6,2024-06-06,Decoración
1030,Plancha De Vapor,66.69,1,2024-06-06,Electrodomésticos
1127,Horno Eléctrico,66.32,6,2024-06-06,Electrodomésticos
1297,Horno Eléctrico,35.93,12,2024-06-06,Electrodomésticos
1888,Cafetera,44.54,4,2024-06-06,Electrodomésticos
2040,Consola De Videojuegos,43.95,11,2024-06-06,Electrónica
2674,Tablet,116.52,3,2024-06-06,Electrónica
66,Cortinas,46.14,2,2024-06-07,Decoración
257,Elementos De Cerámica,108.4,7,2024-06-07,Decoración
296,Cortinas,90.57,2,2024-06-07,Decoración
333,Espejo Decorativo,73.58,5,2024-06-07,Decoración
